user_id,latitude,longitude,timestamp
369,16.46249694,97.15336361,4/3/2020 13:26
139,16.08309276,96.54779901,4/6/2020 7:33
222,17.63476438,97.51676125,4/3/2020 12:50
349,17.38258891,95.98906585,4/4/2020 12:57
50,17.32512209,94.36166797,4/3/2020 13:31
276,17.67863485,97.44213179,4/5/2020 16:07
101,18.05729625,94.84104199,4/8/2020 21:24
65,16.90708641,96.54140678,4/7/2020 10:13
286,17.09647607,96.48106418,4/7/2020 15:17
182,15.94194181,96.75754295,4/7/2020 19:42
258,16.70519575,94.77706809,4/8/2020 0:33
398,16.19697691,96.71736501,4/4/2020 18:52
31,15.14748846,95.71115401,4/5/2020 19:33
245,16.69575471,97.14662359,4/4/2020 8:31
59,17.2814086,95.6705449,4/7/2020 10:51
48,16.53949013,97.662603,4/3/2020 15:22
186,17.40702463,97.58470478,4/8/2020 2:08
106,17.22668678,95.62936114,4/2/2020 22:11
108,18.33323281,95.39198943,4/3/2020 23:39
154,16.23033804,97.73851049,4/5/2020 21:22
410,16.93757708,97.89261949,4/3/2020 11:27
178,15.77024985,94.6955106,4/2/2020 21:58
100,16.80128765,96.71088898,4/7/2020 12:31
331,15.73965477,97.1058161,4/6/2020 10:42
212,15.43712228,95.27618595,4/8/2020 13:00
19,17.36304964,97.62280162,4/6/2020 8:08
235,16.24013655,96.65904237,4/4/2020 20:11
270,16.19382674,96.60123415,4/3/2020 16:21
260,15.70135959,96.30025674,4/7/2020 9:14
361,15.62725672,95.69997484,4/8/2020 12:01
76,15.61587172,96.82327289,4/3/2020 14:20
116,15.67964314,95.80133506,4/4/2020 4:51
58,16.37885429,95.18542499,4/4/2020 22:47
248,17.28728049,94.78088102,4/5/2020 17:26
156,16.65345596,94.80085212,4/3/2020 14:46
116,15.38874388,95.98916054,4/4/2020 17:57
430,16.66074996,95.78055109,4/7/2020 13:30
19,15.65815936,94.78985743,4/6/2020 21:52
55,15.16266151,96.54048535,4/5/2020 18:59
21,18.39130967,96.84764926,4/3/2020 21:09
108,16.28958491,97.12460761,4/5/2020 1:31
108,16.41611672,95.11595752,4/7/2020 7:07
477,15.11368124,96.47391825,4/5/2020 2:09
121,15.58509653,95.37076264,4/4/2020 11:45
194,15.87117563,97.03616666,4/5/2020 8:54
436,16.22229511,96.99295432,4/5/2020 23:46
424,17.25034838,94.83901022,4/7/2020 10:13
400,18.319637,96.46480113,4/6/2020 6:36
245,17.20407274,97.10398146,4/7/2020 1:49
355,17.70549981,96.13873035,4/8/2020 14:31
405,15.48866553,95.18857868,4/2/2020 10:39
258,18.36594645,96.62874165,4/6/2020 21:18
279,15.74399543,95.10699784,4/3/2020 12:27
36,18.30486426,96.76650003,4/4/2020 23:18
473,16.53515472,96.61512467,4/6/2020 19:43
496,15.69861267,96.35407017,4/7/2020 8:30
153,17.77556927,95.16633813,4/4/2020 7:28
489,16.17980222,97.43834943,4/6/2020 15:51
238,16.33501221,97.11160341,4/7/2020 1:06
97,16.80655863,97.51578859,4/5/2020 23:06
243,15.66477311,97.48438732,4/5/2020 2:00
332,17.23773394,95.03569912,4/5/2020 2:14
455,16.54379739,97.5705705,4/6/2020 8:37
326,17.37463366,96.34152679,4/2/2020 17:37
52,17.41010933,95.1982987,4/8/2020 0:53
18,15.79686241,96.18128075,4/6/2020 11:15
475,17.02027284,96.23129545,4/8/2020 11:00
398,18.32265155,96.45308531,4/3/2020 22:29
369,17.02262291,96.2484534,4/7/2020 15:32
313,17.16712489,95.77250983,4/5/2020 21:59
348,18.14043707,95.57445159,4/7/2020 9:05
332,15.50416831,96.73375325,4/8/2020 4:11
261,18.03021589,95.77550018,4/4/2020 18:17
283,15.54731825,96.29505724,4/3/2020 2:13
163,16.03664458,95.85347336,4/7/2020 22:35
417,16.25589836,97.54250641,4/4/2020 1:24
363,17.21841748,96.7455789,4/8/2020 14:47
51,15.28342095,96.44026212,4/6/2020 18:51
351,15.34987858,96.08736421,4/5/2020 2:52
320,17.55717119,94.69423684,4/4/2020 5:46
66,16.00386336,95.29827575,4/6/2020 7:05
327,17.93791519,95.29258593,4/2/2020 22:04
40,16.97384641,96.90055122,4/7/2020 17:38
210,17.80549415,95.20585194,4/5/2020 18:35
40,17.26322874,96.18301864,4/3/2020 2:27
357,17.79344292,95.00959152,4/7/2020 17:22
204,18.06719229,96.69939568,4/7/2020 13:48
238,17.04329283,97.95401803,4/2/2020 20:17
230,17.72837333,96.94949642,4/2/2020 12:30
212,15.77454632,96.5574158,4/8/2020 12:45
119,16.24856785,95.10976193,4/3/2020 1:27
422,18.08070746,95.16333852,4/5/2020 5:45
117,15.36279317,95.61169386,4/2/2020 14:28
65,16.00280979,97.81155722,4/3/2020 1:49
385,17.92229402,96.62245199,4/2/2020 10:20
57,16.73123638,94.55013902,4/3/2020 9:24
151,17.59459171,96.53444079,4/5/2020 12:58
346,15.85048429,96.24528259,4/3/2020 16:52
368,16.39541251,94.9525839,4/4/2020 13:22
152,16.37385895,95.97454027,4/5/2020 22:56
19,17.74465548,94.60402933,4/5/2020 18:22
464,16.43858441,96.04414767,4/4/2020 3:00
147,15.54715782,94.91543428,4/2/2020 17:27
441,17.76328123,97.43569055,4/8/2020 21:26
424,18.0527189,96.10696814,4/2/2020 18:20
145,18.59675914,96.35469004,4/6/2020 12:13
450,18.17469698,97.40074019,4/8/2020 9:02
142,16.22493276,96.99776774,4/8/2020 18:42
2,17.30870467,97.86588275,4/2/2020 21:22
336,17.95110756,95.74619884,4/8/2020 12:51
478,16.21951447,95.94761923,4/7/2020 15:49
439,18.54454772,96.61351491,4/6/2020 9:48
370,18.19116879,96.60886592,4/8/2020 3:51
95,17.53698029,96.7235113,4/6/2020 14:27
163,15.93182406,96.83639821,4/4/2020 6:15
487,15.40920087,96.48971889,4/3/2020 8:02
293,17.76613149,95.72019951,4/4/2020 12:37
160,15.79640731,95.30206874,4/3/2020 12:31
459,15.79758278,96.14337991,4/3/2020 8:00
177,17.9902436,95.49942288,4/7/2020 14:07
21,16.3941806,95.04595277,4/4/2020 14:24
105,18.14551209,95.47252148,4/3/2020 4:28
42,16.42603212,95.21547134,4/2/2020 2:30
150,18.04496599,97.32708158,4/4/2020 9:42
479,16.81423593,95.64783771,4/8/2020 8:04
345,17.40452878,94.73326148,4/5/2020 3:17
318,15.98224972,94.58501636,4/8/2020 10:55
30,17.75442764,97.39674312,4/3/2020 6:19
475,16.70114843,96.39400722,4/3/2020 1:40
145,16.87236638,96.04227745,4/2/2020 2:15
263,17.27718186,97.50911628,4/7/2020 11:48
493,16.75775033,96.45662761,4/6/2020 0:56
48,16.47295023,95.55040886,4/8/2020 15:06
198,17.4881072,94.99390672,4/3/2020 21:18
330,17.1112374,94.31486568,4/8/2020 5:13
379,17.2724793,95.3799953,4/5/2020 2:09
64,15.75375195,96.88285001,4/4/2020 0:37
469,16.20245652,95.971404,4/6/2020 7:29
424,17.43945867,94.9979183,4/8/2020 18:01
266,16.90937924,97.73249826,4/7/2020 3:43
284,16.86451517,96.27133995,4/5/2020 18:32
26,16.79010147,95.18068917,4/7/2020 20:37
272,17.71567915,95.05369203,4/2/2020 7:24
234,17.30987007,96.55770841,4/8/2020 6:37
304,18.41240262,97.02587651,4/4/2020 19:47
174,17.86172384,96.21229806,4/7/2020 7:44
51,15.90248875,94.67035037,4/4/2020 15:39
19,18.22132013,95.34285301,4/2/2020 19:28
415,15.98407103,95.08827771,4/6/2020 13:25
145,16.19121338,95.57146659,4/6/2020 7:44
439,17.93919986,95.60056079,4/8/2020 20:25
300,16.48047225,97.57554196,4/5/2020 21:01
11,17.83452339,96.57363432,4/8/2020 6:54
128,16.1081486,95.00627832,4/8/2020 1:22
284,16.20872385,94.97889255,4/4/2020 5:56
34,16.01941888,95.34654973,4/8/2020 8:29
47,16.79858226,96.47219104,4/2/2020 19:18
401,15.76448159,96.94669655,4/2/2020 3:07
349,16.14736155,94.47116741,4/8/2020 9:49
237,15.46566196,97.34867084,4/4/2020 12:38
296,18.17038587,95.97353827,4/3/2020 1:03
121,16.33801615,95.5754763,4/3/2020 20:05
156,15.26799904,96.27106775,4/8/2020 1:37
185,16.66474243,95.26117436,4/7/2020 22:28
99,16.47138873,94.84189282,4/3/2020 13:00
224,17.20703336,94.47722694,4/5/2020 23:43
227,17.29805873,95.78332565,4/6/2020 23:46
497,17.59198049,95.3271047,4/5/2020 8:06
250,16.64717035,96.32607323,4/3/2020 21:05
286,15.92199082,95.63342447,4/6/2020 6:30
177,16.68671947,96.39834603,4/8/2020 8:33
185,18.27149508,95.08666146,4/2/2020 21:27
448,15.79170307,96.01435196,4/6/2020 16:25
226,15.93116853,97.09336354,4/3/2020 14:46
146,16.53856044,96.17733468,4/3/2020 9:16
255,16.46849483,96.21963395,4/7/2020 1:17
7,16.94619647,97.97440754,4/6/2020 22:02
238,17.12885083,97.15099975,4/6/2020 19:03
480,17.0662896,96.21622586,4/6/2020 6:09
134,16.68440187,95.2483021,4/5/2020 13:59
273,16.80166693,96.8255268,4/6/2020 20:17
82,16.57143737,95.82256168,4/5/2020 1:30
91,17.81326801,95.12224946,4/4/2020 7:27
389,18.07881614,96.82104469,4/5/2020 6:53
488,17.96737612,95.51548675,4/6/2020 1:52
303,16.48742791,96.48260994,4/6/2020 21:34
322,15.71654387,96.87084587,4/4/2020 10:57
312,15.78703588,97.40116797,4/8/2020 14:08
370,16.57628526,97.31477797,4/8/2020 18:53
273,17.01627828,98.01751401,4/5/2020 13:10
206,16.73209757,95.93377168,4/5/2020 5:37
311,16.4336796,94.56990073,4/8/2020 9:10
230,18.42584566,96.39760078,4/2/2020 0:45
400,15.55034621,96.37008094,4/4/2020 4:37
107,16.88745006,97.24703977,4/2/2020 19:37
476,16.53720485,94.52164006,4/4/2020 10:35
64,15.85215354,94.62994562,4/5/2020 7:07
444,16.90071816,95.32423766,4/7/2020 19:24
257,16.42816787,95.5659182,4/6/2020 18:39
440,16.18013032,96.78566199,4/4/2020 3:22
305,15.88804604,95.8197813,4/7/2020 1:09
76,16.91850156,95.58003675,4/6/2020 14:10
343,16.40097612,95.95551634,4/6/2020 14:36
399,16.47161574,94.65987677,4/2/2020 8:51
310,16.6961079,94.54251653,4/7/2020 5:44
98,16.97946459,96.95765691,4/7/2020 13:47
241,17.11603707,95.35170602,4/3/2020 2:21
337,17.92469901,97.56063654,4/4/2020 4:26
101,15.41463783,95.81004349,4/3/2020 10:36
387,16.71661717,96.60820634,4/6/2020 2:03
21,16.88549559,95.9075467,4/8/2020 20:18
441,18.25646494,95.60337331,4/8/2020 15:28
42,16.78483928,97.95409999,4/4/2020 8:30
293,17.55968654,97.79806686,4/4/2020 18:43
136,16.50895079,96.73782393,4/4/2020 11:46
166,15.90025105,97.47877648,4/2/2020 22:49
191,17.36372629,95.84157919,4/5/2020 9:06
283,15.83791121,96.26208482,4/7/2020 18:32
30,18.22959969,97.27760768,4/5/2020 23:22
376,15.47255538,95.21811355,4/8/2020 22:50
353,15.8468632,96.20566233,4/2/2020 8:03
166,15.87193328,95.13939093,4/3/2020 11:48
83,17.11551954,97.79949955,4/2/2020 18:58
180,16.959382,96.03624539,4/2/2020 0:21
177,16.78664282,94.30241957,4/5/2020 21:50
227,17.34204559,95.17375123,4/8/2020 15:25
332,15.43309121,96.18269343,4/4/2020 13:08
207,17.12698453,96.06073855,4/7/2020 4:48
275,18.48277591,95.92103355,4/3/2020 18:43
185,15.72835183,97.34885951,4/3/2020 23:11
357,16.05769789,94.67911023,4/6/2020 13:57
90,16.66960261,97.42573878,4/4/2020 10:54
12,17.70070288,96.43666442,4/6/2020 14:53
141,16.88564964,96.57257404,4/5/2020 14:07
336,15.4031543,96.59888154,4/5/2020 12:32
404,15.87333287,95.3000467,4/6/2020 14:45
421,15.98026653,96.23595956,4/2/2020 20:15
319,17.60259733,96.49701251,4/3/2020 9:12
55,15.76558477,96.13937186,4/3/2020 16:56
458,16.28412254,96.86712527,4/8/2020 21:06
138,17.30537641,95.1916846,4/3/2020 16:23
427,16.75832091,96.88259339,4/3/2020 8:01
74,16.27338444,94.50839546,4/8/2020 11:55
37,16.7378218,97.7544283,4/3/2020 14:16
231,17.53787779,94.97765537,4/7/2020 20:02
461,16.04295668,96.34233107,4/6/2020 6:07
215,18.19226923,96.84220153,4/7/2020 2:05
166,15.82133151,96.45704723,4/5/2020 5:14
301,16.74029433,97.01780084,4/5/2020 0:16
484,15.89904069,95.28903349,4/8/2020 6:32
316,18.04690569,96.30886025,4/5/2020 5:56
485,16.56615714,95.77729307,4/5/2020 17:15
460,16.55895899,95.64162586,4/8/2020 7:46
206,16.07424062,96.41143661,4/4/2020 1:18
203,17.30241198,95.76040912,4/2/2020 14:35
142,16.65333756,96.07066848,4/3/2020 5:51
7,15.63759487,97.17134756,4/8/2020 16:11
368,16.98279772,95.82180369,4/2/2020 8:24
378,17.22054656,97.19009175,4/3/2020 23:32
421,17.29213575,96.89931839,4/6/2020 18:49
132,17.15886712,96.37355408,4/4/2020 21:56
340,17.13259065,94.95444673,4/2/2020 10:24
248,18.28163348,95.37491503,4/8/2020 21:34
494,16.44021705,95.71204347,4/7/2020 20:49
55,16.72876671,96.85829664,4/3/2020 19:14
416,15.34344293,96.01750885,4/2/2020 17:34
354,15.08587014,96.48505395,4/2/2020 9:44
124,17.11142955,96.73139326,4/6/2020 14:59
135,16.94224147,95.26896667,4/8/2020 7:34
429,16.68919069,97.82913061,4/8/2020 14:42
398,18.35959868,95.95064109,4/2/2020 14:12
178,16.39779343,95.15273941,4/7/2020 15:30
385,15.65357606,95.66784893,4/2/2020 15:26
289,15.31553183,96.52236079,4/8/2020 22:29
438,16.76121638,94.71020753,4/6/2020 3:19
421,17.09838594,96.55786176,4/6/2020 23:59
167,16.79154001,95.6418491,4/4/2020 9:28
113,17.20456972,97.10004498,4/2/2020 0:47
36,16.35650587,97.20491998,4/8/2020 18:16
412,16.4045164,95.43862533,4/6/2020 21:14
337,17.24154221,95.24750399,4/5/2020 16:30
489,17.781039,97.62322291,4/2/2020 0:35
437,18.42026093,96.75015687,4/2/2020 17:08
277,15.22393348,96.32645249,4/4/2020 17:30
466,15.4429024,95.27610659,4/7/2020 9:59
213,16.88942522,95.25675905,4/7/2020 20:09
472,18.08762697,94.84114092,4/8/2020 3:12
126,16.7406404,94.6336917,4/4/2020 21:46
24,17.86083202,96.8563384,4/3/2020 2:03
421,16.16955999,97.85051057,4/3/2020 8:25
411,15.17758074,96.23901722,4/2/2020 7:06
383,16.24208837,95.10496792,4/4/2020 1:06
499,16.5920246,94.79470113,4/8/2020 20:36
182,15.98431603,96.14817459,4/8/2020 13:54
462,17.65393072,96.17583159,4/4/2020 17:45
174,16.34683534,97.95533242,4/3/2020 18:18
407,16.61136119,97.45887387,4/6/2020 0:49
83,17.77837854,96.72925761,4/5/2020 6:27
421,17.93188317,95.96016382,4/8/2020 20:27
338,16.62717374,95.52342054,4/5/2020 14:18
477,15.82522799,97.64023728,4/2/2020 13:02
215,17.28884054,96.52059394,4/7/2020 7:14
432,17.87888033,95.44248893,4/5/2020 1:13
136,16.29587753,96.62200782,4/8/2020 13:42
81,15.95417011,96.8251266,4/6/2020 23:16
370,16.65742543,97.86603512,4/5/2020 3:22
435,17.11817271,97.66960139,4/4/2020 23:04
256,15.91017802,97.01732846,4/3/2020 5:46
97,16.11328656,94.98459089,4/7/2020 5:10
301,17.4159436,95.82336192,4/6/2020 10:47
468,16.14060102,94.66991732,4/5/2020 9:26
459,16.43322968,94.6630755,4/4/2020 19:07
301,16.74157359,96.74140606,4/2/2020 9:30
322,15.22866843,95.65120155,4/2/2020 6:46
476,17.52041072,96.63599983,4/3/2020 0:12
190,15.64957961,97.19733628,4/6/2020 14:09
458,16.87565344,97.91331702,4/5/2020 1:04
351,17.84944235,96.94139913,4/8/2020 20:59
471,17.29226425,96.40658355,4/6/2020 5:53
254,17.44065014,94.91148561,4/4/2020 16:47
118,17.89955702,96.2739503,4/5/2020 1:22
36,16.46240567,97.22657991,4/8/2020 1:31
69,15.41772421,97.05137129,4/6/2020 15:34
290,16.20701241,95.41376154,4/5/2020 5:29
487,18.02469485,95.30525923,4/2/2020 17:44
43,17.1909677,95.38728214,4/6/2020 1:49
446,17.70071032,95.96476104,4/8/2020 23:22
458,17.10462068,95.73850584,4/7/2020 6:28
385,18.27989514,95.83730949,4/6/2020 14:14
476,15.06090775,96.36096538,4/4/2020 17:41
444,17.4824381,96.41484415,4/7/2020 8:24
130,17.39499217,97.65768423,4/6/2020 10:31
128,16.18456668,96.31489322,4/8/2020 11:46
435,17.93098293,96.36707986,4/3/2020 20:22
318,16.17930871,96.92531269,4/5/2020 22:29
386,15.77439697,97.31607292,4/3/2020 5:01
98,18.34375678,95.31389444,4/7/2020 1:19
261,16.41134246,97.92628629,4/2/2020 3:59
162,18.17926568,95.91098744,4/2/2020 11:32
75,16.15063289,95.6705107,4/4/2020 20:45
188,17.20101831,95.18532371,4/2/2020 0:15
155,16.81337683,97.18671571,4/7/2020 2:14
215,16.04275226,97.07277497,4/5/2020 9:47
391,16.70144872,98.00696916,4/3/2020 20:28
76,16.98038818,96.40816519,4/2/2020 22:10
89,16.39184376,96.13768108,4/6/2020 18:55
371,16.86302932,96.92319021,4/5/2020 13:38
436,16.21263498,94.4154427,4/3/2020 11:19
182,17.44574458,97.74001875,4/2/2020 16:51
346,18.08458222,95.94405158,4/8/2020 10:13
275,17.93354095,94.97570651,4/5/2020 1:23
299,16.9594533,97.20681519,4/6/2020 20:47
111,15.98144451,95.88376366,4/3/2020 6:06
191,16.36392299,94.59568721,4/2/2020 2:49
112,17.20278074,94.79477909,4/7/2020 23:55
381,15.12711425,96.10517767,4/7/2020 18:38
468,17.70070607,95.10199457,4/6/2020 3:31
117,15.66998653,95.63744869,4/5/2020 13:54
2,15.42518279,96.84234548,4/4/2020 4:45
48,17.67876471,94.97706308,4/8/2020 4:10
447,17.84881646,96.75008499,4/6/2020 2:55
284,17.51027629,97.4212786,4/8/2020 13:45
481,17.71431095,96.66928746,4/3/2020 18:36
412,16.8999417,94.56420241,4/2/2020 14:34
453,16.59273665,97.85595369,4/2/2020 6:35
72,16.67447664,95.12986555,4/7/2020 11:50
491,18.36032277,95.6283672,4/2/2020 7:12
403,17.41823277,95.3091654,4/7/2020 2:10
360,16.41148503,96.70245818,4/2/2020 19:35
309,15.54211772,95.38000096,4/8/2020 7:40
94,17.07244748,94.82060725,4/5/2020 18:33
168,18.44919835,96.64244969,4/4/2020 18:20
436,16.01930478,95.62531502,4/3/2020 17:30
490,17.77700308,95.97484049,4/8/2020 13:00
344,17.82346108,94.7180479,4/5/2020 9:16
253,15.86277601,96.91049996,4/2/2020 8:41
431,15.95449553,95.34316651,4/7/2020 4:37
25,17.33061275,95.43007956,4/7/2020 23:37
423,18.07372565,94.82038865,4/4/2020 14:01
293,17.12285036,94.35548354,4/5/2020 13:59
234,18.35053946,95.65099701,4/3/2020 20:06
303,16.6422324,96.30809585,4/4/2020 1:53
134,18.13747616,96.07976097,4/8/2020 13:10
268,15.6617378,96.2442028,4/2/2020 11:11
35,15.33067187,96.67883221,4/6/2020 16:52
244,17.66605376,95.64290167,4/5/2020 20:00
284,17.73153315,94.57585348,4/5/2020 8:13
429,17.11907721,95.84443779,4/6/2020 20:53
105,18.19069468,95.36722099,4/7/2020 7:49
152,17.87923241,96.52962906,4/2/2020 0:34
336,16.93494577,96.78279561,4/3/2020 11:40
308,18.07761614,96.49096387,4/8/2020 15:34
365,16.06768193,95.81773579,4/2/2020 15:16
200,17.82136782,96.45570061,4/3/2020 22:47
296,17.04561168,96.11456697,4/3/2020 1:02
31,17.34151599,94.48764361,4/8/2020 17:09
102,17.54545211,96.0261132,4/3/2020 10:25
214,15.77976012,96.63129522,4/2/2020 21:09
186,17.12809109,96.23139687,4/8/2020 8:37
417,17.40797455,96.46979366,4/8/2020 23:10
150,15.72576246,96.73939911,4/4/2020 7:21
219,16.46131179,95.32691461,4/6/2020 8:29
407,18.25732391,96.73875534,4/5/2020 14:34
457,16.61892729,97.04159795,4/5/2020 21:57
288,18.3055167,95.24577648,4/3/2020 3:23
333,15.30569518,95.63488554,4/8/2020 20:43
19,15.92333824,95.4950639,4/8/2020 0:17
323,17.14113657,97.78957374,4/8/2020 20:18
343,16.93283257,95.27192866,4/7/2020 17:52
435,15.81171761,96.79808039,4/3/2020 5:14
142,18.14741115,96.24862475,4/6/2020 8:40
49,17.84476349,95.35994175,4/7/2020 0:17
358,18.14016379,95.05653939,4/8/2020 12:43
491,16.22575663,95.19353541,4/2/2020 23:16
492,15.78028087,95.87183029,4/6/2020 15:03
92,15.35143825,96.06576524,4/7/2020 6:17
61,16.2652522,95.41651472,4/6/2020 6:12
354,18.15858158,95.13142758,4/5/2020 12:41
463,15.45989816,96.13418494,4/4/2020 0:33
143,17.06886418,96.26039995,4/5/2020 14:59
82,15.64724009,97.41584229,4/4/2020 23:24
443,17.19110526,94.66319294,4/8/2020 19:23
296,15.76387274,96.50943761,4/3/2020 13:56
199,17.43030136,97.84646481,4/4/2020 20:02
7,17.2002215,94.60081929,4/5/2020 12:47
72,16.40509663,94.57215235,4/5/2020 12:39
344,17.76755272,96.1693302,4/8/2020 17:54
86,18.18620739,95.10877352,4/3/2020 3:03
329,15.97055351,97.6465548,4/2/2020 9:02
396,16.09667639,94.5598989,4/4/2020 7:38
165,17.85635624,94.88384962,4/8/2020 7:47
346,17.61017461,96.11900241,4/6/2020 23:23
